rule,string,count
1245,1011101100100000,7
1246,0111101100100000,7
1247,1111101100100000,8
1248,0000011100100000,4
1249,1000011100100000,5
1250,0100011100100000,5
1251,1100011100100000,6
1252,0010011100100000,5
1253,1010011100100000,6
1254,0110011100100000,6
1255,1110011100100000,7
1256,0001011100100000,5
1257,1001011100100000,6
1258,0101011100100000,6
1259,1101011100100000,7
1260,0011011100100000,6
1261,1011011100100000,7
1262,0111011100100000,7
1263,1111011100100000,8
1264,0000111100100000,5
1265,1000111100100000,6
1266,0100111100100000,6
1267,1100111100100000,7
1268,0010111100100000,6
1269,1010111100100000,7
1270,0110111100100000,7
1271,1110111100100000,8
1272,0001111100100000,6
1273,1001111100100000,7
1274,0101111100100000,7
1275,1101111100100000,8
1276,0011111100100000,7
1277,1011111100100000,8
1278,0111111100100000,8
1279,1111111100100000,9
1280,0000000010100000,2
1281,1000000010100000,3
1282,0100000010100000,3
1283,1100000010100000,4
1284,0010000010100000,3
1285,1010000010100000,4
1286,0110000010100000,4
1287,1110000010100000,5
1288,0001000010100000,3
1289,1001000010100000,4
1290,0101000010100000,4
1291,1101000010100000,5
1292,0011000010100000,4
1293,1011000010100000,5
1294,0111000010100000,5
1295,1111000010100000,6
1296,0000100010100000,3
1297,1000100010100000,4
1298,0100100010100000,4
1299,1100100010100000,5
1300,0010100010100000,4
1301,1010100010100000,5
1302,0110100010100000,5
1303,1110100010100000,6
1304,0001100010100000,4
1305,1001100010100000,5
1306,0101100010100000,5
1307,1101100010100000,6
1308,0011100010100000,5
1309,1011100010100000,6
1310,0111100010100000,6
1311,1111100010100000,7
1312,0000010010100000,3
1313,1000010010100000,4
1314,0100010010100000,4
1315,1100010010100000,5
1316,0010010010100000,4
1317,1010010010100000,5
1318,0110010010100000,5
1319,1110010010100000,6
1320,0001010010100000,4
1321,1001010010100000,5
1322,0101010010100000,5
1323,1101010010100000,6
1324,0011010010100000,5
1325,1011010010100000,6
1326,0111010010100000,6
1327,1111010010100000,7
1328,0000110010100000,4
1329,1000110010100000,5
1330,0100110010100000,5
1331,1100110010100000,6
1332,0010110010100000,5
1333,1010110010100000,6
1334,0110110010100000,6
1335,1110110010100000,7
1336,0001110010100000,5
1337,1001110010100000,6
1338,0101110010100000,6
1339,1101110010100000,7
1340,0011110010100000,6
1341,1011110010100000,7
1342,0111110010100000,7
1343,1111110010100000,8
1344,0000001010100000,3
1345,1000001010100000,4
1346,0100001010100000,4
1347,1100001010100000,5
1348,0010001010100000,4
1349,1010001010100000,5
1350,0110001010100000,5
1351,1110001010100000,6
1352,0001001010100000,4
1353,1001001010100000,5
1354,0101001010100000,5
1355,1101001010100000,6
1356,0011001010100000,5
1357,1011001010100000,6
1358,0111001010100000,6
1359,1111001010100000,7
1360,0000101010100000,4
1361,1000101010100000,5
1362,0100101010100000,5
1363,1100101010100000,6
1364,0010101010100000,5
1365,1010101010100000,6
1366,0110101010100000,6
1367,1110101010100000,7
1368,0001101010100000,5
1369,1001101010100000,6
1370,0101101010100000,6
1371,1101101010100000,7
1372,0011101010100000,6
1373,1011101010100000,7
1374,0111101010100000,7
1375,1111101010100000,8
1376,0000011010100000,4
1377,1000011010100000,5
1378,0100011010100000,5
1379,1100011010100000,6
1380,0010011010100000,5
1381,1010011010100000,6
1382,0110011010100000,6
1383,1110011010100000,7
1384,0001011010100000,5
1385,1001011010100000,6
1386,0101011010100000,6
1387,1101011010100000,7
1388,0011011010100000,6
1389,1011011010100000,7
1390,0111011010100000,7
1391,1111011010100000,8
1392,0000111010100000,5
1393,1000111010100000,6
1394,0100111010100000,6
1395,1100111010100000,7
1396,0010111010100000,6
1397,1010111010100000,7
1398,0110111010100000,7
1399,1110111010100000,8
1400,0001111010100000,6
1401,1001111010100000,7
1402,0101111010100000,7
1403,1101111010100000,8
1404,0011111010100000,7
1405,1011111010100000,8
1406,0111111010100000,8
1407,1111111010100000,9
1408,0000000110100000,3
1409,1000000110100000,4
1410,0100000110100000,4
1411,1100000110100000,5
1412,0010000110100000,4
1413,1010000110100000,5
1414,0110000110100000,5
1415,1110000110100000,6
1416,0001000110100000,4
1417,1001000110100000,5
1418,0101000110100000,5
1419,1101000110100000,6
1420,0011000110100000,5
1421,1011000110100000,6
1422,0111000110100000,6
1423,1111000110100000,7
1424,0000100110100000,4
1425,1000100110100000,5
1426,0100100110100000,5
1427,1100100110100000,6
1428,0010100110100000,5
1429,1010100110100000,6
1430,0110100110100000,6
1431,1110100110100000,7
1432,0001100110100000,5
1433,1001100110100000,6
1434,0101100110100000,6
1435,1101100110100000,7
1436,0011100110100000,6
1437,1011100110100000,7
1438,0111100110100000,7
1439,1111100110100000,8
1440,0000010110100000,4
1441,1000010110100000,5
1442,0100010110100000,5
1443,1100010110100000,6
1444,0010010110100000,5
1445,1010010110100000,6
1446,0110010110100000,6
1447,1110010110100000,7
1448,0001010110100000,5
1449,1001010110100000,6
1450,0101010110100000,6
1451,1101010110100000,7
1452,0011010110100000,6
1453,1011010110100000,7
1454,0111010110100000,7
1455,1111010110100000,8
1456,0000110110100000,5
1457,1000110110100000,6
1458,0100110110100000,6
1459,1100110110100000,7
1460,0010110110100000,6
1461,1010110110100000,7
1462,0110110110100000,7
1463,1110110110100000,8
1464,0001110110100000,6
1465,1001110110100000,7
1466,0101110110100000,7
1467,1101110110100000,8
1468,0011110110100000,7
1469,1011110110100000,8
1470,0111110110100000,8
1471,1111110110100000,9
1472,0000001110100000,4
1473,1000001110100000,5
1474,0100001110100000,5
1475,1100001110100000,6
1476,0010001110100000,5
1477,1010001110100000,6
1478,0110001110100000,6
1479,1110001110100000,7
1480,0001001110100000,5
1481,1001001110100000,6
1482,0101001110100000,6
1483,1101001110100000,7
1484,0011001110100000,6
1485,1011001110100000,7
1486,0111001110100000,7
1487,1111001110100000,8
1488,0000101110100000,5
1489,1000101110100000,6
1490,0100101110100000,6
1491,1100101110100000,7
1492,0010101110100000,6
1493,1010101110100000,7
1494,0110101110100000,7
1495,1110101110100000,8
1496,0001101110100000,6
1497,1001101110100000,7
1498,0101101110100000,7
1499,1101101110100000,8
1500,0011101110100000,7
1501,1011101110100000,8
1502,0111101110100000,8
1503,1111101110100000,9
1504,0000011110100000,5
1505,1000011110100000,6
1506,0100011110100000,6
1507,1100011110100000,7
1508,0010011110100000,6
1509,1010011110100000,7
1510,0110011110100000,7
1511,1110011110100000,8
1512,0001011110100000,6
1513,1001011110100000,7
1514,0101011110100000,7
1515,1101011110100000,8
1516,0011011110100000,7
1517,1011011110100000,8
1518,0111011110100000,8
1519,1111011110100000,9
1520,0000111110100000,6
1521,1000111110100000,7
1522,0100111110100000,7
1523,1100111110100000,8
1524,0010111110100000,7
1525,1010111110100000,8
1526,0110111110100000,8
1527,1110111110100000,9
1528,0001111110100000,7
1529,1001111110100000,8
1530,0101111110100000,8
1531,1101111110100000,9
1532,0011111110100000,8
1533,1011111110100000,9
1534,0111111110100000,9
1535,1111111110100000,10
1536,0000000001100000,2
1537,1000000001100000,3
1538,0100000001100000,3
1539,1100000001100000,4
1540,0010000001100000,3
1541,1010000001100000,4
1542,0110000001100000,4
1543,1110000001100000,5
1544,0001000001100000,3
1545,1001000001100000,4
1546,0101000001100000,4
1547,1101000001100000,5
1548,0011000001100000,4
1549,1011000001100000,5
1550,0111000001100000,5
1551,1111000001100000,6
1552,0000100001100000,3
1553,1000100001100000,4
1554,0100100001100000,4
1555,1100100001100000,5
1556,0010100001100000,4
1557,1010100001100000,5
1558,0110100001100000,5
1559,1110100001100000,6
1560,0001100001100000,4
1561,1001100001100000,5
1562,0101100001100000,5
1563,1101100001100000,6
1564,0011100001100000,5
1565,1011100001100000,6
1566,0111100001100000,6
1567,1111100001100000,7
1568,0000010001100000,3
1569,1000010001100000,4
1570,0100010001100000,4
1571,1100010001100000,5
1572,0010010001100000,4
1573,1010010001100000,5
1574,0110010001100000,5
1575,1110010001100000,6
1576,0001010001100000,4
1577,1001010001100000,5
1578,0101010001100000,5
1579,1101010001100000,6
1580,0011010001100000,5
1581,1011010001100000,6
1582,0111010001100000,6
1583,1111010001100000,7
1584,0000110001100000,4
1585,1000110001100000,5
1586,0100110001100000,5
1587,1100110001100000,6
1588,0010110001100000,5
1589,1010110001100000,6
1590,0110110001100000,6
1591,1110110001100000,7
1592,0001110001100000,5
1593,1001110001100000,6
1594,0101110001100000,6
1595,1101110001100000,7
1596,0011110001100000,6
1597,1011110001100000,7
1598,0111110001100000,7
1599,1111110001100000,8
1600,0000001001100000,3
1601,1000001001100000,4
1602,0100001001100000,4
1603,1100001001100000,5
1604,0010001001100000,4
1605,1010001001100000,5
1606,0110001001100000,5
1607,1110001001100000,6
1608,0001001001100000,4
1609,1001001001100000,5
1610,0101001001100000,5
1611,1101001001100000,6
1612,0011001001100000,5
1613,1011001001100000,6
1614,0111001001100000,6
1615,1111001001100000,7
1616,0000101001100000,4
1617,1000101001100000,5
1618,0100101001100000,5
1619,1100101001100000,6
1620,0010101001100000,5
1621,1010101001100000,6
1622,0110101001100000,6
1623,1110101001100000,7
1624,0001101001100000,5
1625,1001101001100000,6
1626,0101101001100000,6
1627,1101101001100000,7
1628,0011101001100000,6
1629,1011101001100000,7
1630,0111101001100000,7
1631,1111101001100000,8
1632,0000011001100000,4
1633,1000011001100000,5
1634,0100011001100000,5
1635,1100011001100000,6
1636,0010011001100000,5
1637,1010011001100000,6
1638,0110011001100000,6
1639,1110011001100000,7
1640,0001011001100000,5
1641,1001011001100000,6
1642,0101011001100000,6
1643,1101011001100000,7
1644,0011011001100000,6
1645,1011011001100000,7
1646,0111011001100000,7
1647,1111011001100000,8
1648,0000111001100000,5
1649,1000111001100000,6
1650,0100111001100000,6
1651,1100111001100000,7
1652,0010111001100000,6
1653,1010111001100000,7
1654,0110111001100000,7
1655,1110111001100000,8
1656,0001111001100000,6
1657,1001111001100000,7
1658,0101111001100000,7
1659,1101111001100000,8
1660,0011111001100000,7
1661,1011111001100000,8
1662,0111111001100000,8
1663,1111111001100000,9
1664,0000000101100000,3
1665,1000000101100000,4
1666,0100000101100000,4
1667,1100000101100000,5
1668,0010000101100000,4
1669,1010000101100000,5
1670,0110000101100000,5
1671,1110000101100000,6
1672,0001000101100000,4
1673,1001000101100000,5
1674,0101000101100000,5
1675,1101000101100000,6
1676,0011000101100000,5
1677,1011000101100000,6
1678,0111000101100000,6
1679,1111000101100000,7
1680,0000100101100000,4
1681,1000100101100000,5
1682,0100100101100000,5
1683,1100100101100000,6
1684,0010100101100000,5
1685,1010100101100000,6
1686,0110100101100000,6
1687,1110100101100000,7
1688,0001100101100000,5
1689,1001100101100000,6
1690,0101100101100000,6
1691,1101100101100000,7
1692,0011100101100000,6
1693,1011100101100000,7
1694,0111100101100000,7
1695,1111100101100000,8
1696,0000010101100000,4
1697,1000010101100000,5
1698,0100010101100000,5
1699,1100010101100000,6
1700,0010010101100000,5
1701,1010010101100000,6
1702,0110010101100000,6
1703,1110010101100000,7
1704,0001010101100000,5
1705,1001010101100000,6
1706,0101010101100000,6
1707,1101010101100000,7
1708,0011010101100000,6
1709,1011010101100000,7
1710,0111010101100000,7
1711,1111010101100000,8
1712,0000110101100000,5
1713,1000110101100000,6
1714,0100110101100000,6
1715,1100110101100000,7
1716,0010110101100000,6
1717,1010110101100000,7
1718,0110110101100000,7
1719,1110110101100000,8
1720,0001110101100000,6
1721,1001110101100000,7
1722,0101110101100000,7
1723,1101110101100000,8
1724,0011110101100000,7
1725,1011110101100000,8
1726,0111110101100000,8
1727,1111110101100000,9
1728,0000001101100000,4
1729,1000001101100000,5
1730,0100001101100000,5
1731,1100001101100000,6
1732,0010001101100000,5
1733,1010001101100000,6
1734,0110001101100000,6
1735,1110001101100000,7
1736,0001001101100000,5
1737,1001001101100000,6
1738,0101001101100000,6
1739,1101001101100000,7
1740,0011001101100000,6
1741,1011001101100000,7
1742,0111001101100000,7
1743,1111001101100000,8
1744,0000101101100000,5
1745,1000101101100000,6
1746,0100101101100000,6
1747,1100101101100000,7
1748,0010101101100000,6
1749,1010101101100000,7
1750,0110101101100000,7
1751,1110101101100000,8
1752,0001101101100000,6
1753,1001101101100000,7
1754,0101101101100000,7
1755,1101101101100000,8
1756,0011101101100000,7
1757,1011101101100000,8
1758,0111101101100000,8
1759,1111101101100000,9
1760,0000011101100000,5
1761,1000011101100000,6
1762,0100011101100000,6
1763,1100011101100000,7
1764,0010011101100000,6
1765,1010011101100000,7
1766,0110011101100000,7
1767,1110011101100000,8
1768,0001011101100000,6
1769,1001011101100000,7
1770,0101011101100000,7
1771,1101011101100000,8
1772,0011011101100000,7
1773,1011011101100000,8
1774,0111011101100000,8
1775,1111011101100000,9
1776,0000111101100000,6
1777,1000111101100000,7
1778,0100111101100000,7
1779,1100111101100000,8
1780,0010111101100000,7
1781,1010111101100000,8
1782,0110111101100000,8
1783,1110111101100000,9
1784,0001111101100000,7
1785,1001111101100000,8
1786,0101111101100000,8
1787,1101111101100000,9
1788,0011111101100000,8
1789,1011111101100000,9
1790,0111111101100000,9
1791,1111111101100000,10
1792,0000000011100000,3
1793,1000000011100000,4
1794,0100000011100000,4
1795,1100000011100000,5
1796,0010000011100000,4
1797,1010000011100000,5
1798,0110000011100000,5
1799,1110000011100000,6
1800,0001000011100000,4
1801,1001000011100000,5
1802,0101000011100000,5
1803,1101000011100000,6
1804,0011000011100000,5
1805,1011000011100000,6
1806,0111000011100000,6
1807,1111000011100000,7
1808,0000100011100000,4
1809,1000100011100000,5
1810,0100100011100000,5
1811,1100100011100000,6
1812,0010100011100000,5
1813,1010100011100000,6
1814,0110100011100000,6
1815,1110100011100000,7
1816,0001100011100000,5
1817,1001100011100000,6
1818,0101100011100000,6
1819,1101100011100000,7
1820,0011100011100000,6
1821,1011100011100000,7
1822,0111100011100000,7
1823,1111100011100000,8
1824,0000010011100000,4
1825,1000010011100000,5
1826,0100010011100000,5
1827,1100010011100000,6
1828,0010010011100000,5
1829,1010010011100000,6
1830,0110010011100000,6
1831,1110010011100000,7
1832,0001010011100000,5
1833,1001010011100000,6
1834,0101010011100000,6
1835,1101010011100000,7
1836,0011010011100000,6
1837,1011010011100000,7
1838,0111010011100000,7
1839,1111010011100000,8
1840,0000110011100000,5
1841,1000110011100000,6
1842,0100110011100000,6
1843,1100110011100000,7
